171	236286	4135
172	236298	4159
173	236298	4184
174	236326	4209
175	236322	4233
176	235211	4238
177	235220	4262
178	234455	4273
179	234468	4297
180	234526	4323
181	233802	4334
182	233866	4359
183	233936	4385
184	233139	4394
185	233170	4419
186	233263	4445
187	233360	4471
188	233408	4496
189	233544	4523
190	233591	4548
191	233652	4573
192	232849	4582
193	232850	4606
194	231898	4611
195	231957	4637
196	232001	4662
197	231201	4670
198	230247	4674
199	230249	4698
200	230336	4724
201	230358	4749
202	230397	4773
203	230441	4798
204	229620	4805
205	229739	4832
206	228917	4838
207	228982	4864
208	229020	4888
209	229079	4913
210	229138	4939
211	229268	4965
212	228921	4982
213	228995	5007
214	228431	5019
215	228486	5044
216	228576	5070
217	228654	5095
218	228722	5121
219	227962	5127
220	227999	5152
221	228127	5179
222	227764	5195
223	227411	5210
224	227442	5235
225	226810	5244
226	226912	5270
227	227012	5296
228	227095	5322
229	226370	5329
230	226423	5354
231	226522	5380
232	226579	5405
233	226636	5430
234	226717	5456
235	226819	5482
236	226898	5508
237	226291	5517
238	225594	5523
239	225637	5548
240	225749	5574
241	225828	5600
242	225163	5607
243	225222	5632
244	224517	5638
245	224564	5663
246	223898	5670
247	223981	5695
248	224085	5722
249	223501	5730
250	223576	5756
251	223007	5765
252	223090	5790
253	222430	5796
254	222476	5821
255	222555	5847
256	222650	5873
257	222701	5897
258	222753	5922
259	222293	5933
260	222367	5959
261	222448	5984
262	222526	6010
263	222596	6035
264	221989	6042
265	222036	6067
266	222116	6093
267	221450	6098
268	221538	6124
269	221610	6149
270	221681	6174
271	221757	6200
272	221808	6225
273	221221	6232
274	221259	6256
275	220666	6263
276	220070	6269
277	220167	6295
278	220222	6320
279	220319	6346
280	220070	6362
281	220173	6389
282	220243	6414
283	220001	6430
284	220103	6456
285	219716	6468
286	219793	6494
287	219840	6519
288	219902	6544
289	219950	6569
290	220034	6594
291	220116	6620
292	220191	6646
293	220246	6671
294	220313	6696
295	220402	6722
296	220501	6749
297	220591	6775
298	220682	6801
299	220292	6813
300	220342	6838
301	220369	6862
302	220481	6889
303	220576	6915
304	220654	6941
305	220746	6968
306	220835	6994
307	220365	7002
308	220437	7028
309	220532	7055
310	220650	7082
311	220734	7108
312	220808	7134
313	220613	7151
314	220033	7156
315	219492	7162
316	219552	7187
317	219630	7213
318	219719	7240
319	219523	7256
320	219007	7263
321	219082	7289
322	219193	7316
323	218627	7320
324	218719	7347
325	218797	7373
326	218857	7398
327	218918	7424
328	218971	7449
329	219017	7474
330	219084	7499
331	219135	7525
332	219206	7551
333	219293	7577
334	219357	7603
335	219446	7629
336	219518	7655
337	219315	7672
338	219388	7698
339	219445	7723
340	219509	7749
341	219586	7775
342	219624	7800
343	219660	7825
344	219702	7850
345	219797	7877
346	219886	7904
347	219984	7931
348	220039	7957
349	220135	7984
350	220258	8012
351	219855	8021
352	219933	8047
353	220020	8074
354	220112	8101
355	220176	8127
356	220260	8154
357	220332	8180
358	220366	8205
359	220413	8231
360	220495	8257
361	220575	8284
362	220635	8310
363	220694	8336
364	220751	8362
365	220786	8387
366	220851	8414
367	220345	8418
368	220375	8443
369	220388	8467
370	220425	8492
371	220444	8517
372	220470	8542
373	220542	8568
374	220036	8572
375	220103	8599
376	220178	8625
377	220259	8652
378	220087	8669
379	220154	8696
380	219862	8708
381	219940	8735
382	220005	8761
383	220068	8788
384	220105	8813
385	219897	8828
386	219471	8835
387	219498	8860
388	219567	8886
389	219259	8898
390	219307	8923
391	219372	8950
392	219420	8975
393	219461	9001
394	219516	9027
395	219556	9052
396	219617	9079
397	219655	9104
398	219701	9130
399	219744	9156
400	219444	9167
401	219145	9178
402	219219	9205
403	218835	9213
404	218887	9239
405	218942	9265
406	218982	9290
407	219032	9316
408	218582	9321
409	218612	9346
410	218641	9371
411	218672	9396
412	218692	9421
413	218721	9446
414	218522	9461
415	218592	9488
416	218628	9513
417	218693	9540
418	218725	9565
419	218288	9570
420	218327	9595
421	218356	9620
422	218408	9646
423	218463	9672
424	218498	9698
425	218521	9723
426	218582	9749
427	218646	9776
428	218698	9802
429	218709	9827
430	218751	9852
431	218806	9879
432	218851	9905
433	218897	9931
434	218940	9957
435	218981	9982
436	219028	10008
437	219062	10034
438	219078	10059
439	219131	10085
440	218784	10093
441	218814	10118
442	218839	10143
443	218862	10168
444	218686	10184
445	218712	10209
446	218734	10234
447	218749	10259
448	218768	10284
449	218799	10309
450	218424	10316
451	218029	10321
452	218052	10346
453	217723	10354
454	217746	10379
455	217771	10404
456	217820	10431
457	217422	10435
458	217436	10460
459	217461	10485
460	217493	10510
461	217513	10535
462	217540	10561
463	217588	10587
464	217619	10612
465	217641	10637
466	217657	10662
467	217699	10688
468	217724	10713
469	217779	10740
470	217820	10766
471	217848	10791
472	217891	10817
473	217579	10826
474	217315	10837
475	216972	10844
476	217009	10869
477	217023	10894
478	217037	10919
479	217050	10943
480	217069	10968
481	217095	10993
482	216833	11004
483	216573	11015
484	216595	11040
485	216626	11065
486	216637	11090
487	216650	11114
488	216665	11139
489	216691	11164
490	216310	11169
491	216339	11194
492	216352	11219
493	216382	11244
494	216389	11269
495	216400	11293
496	216419	11318
497	216448	11344
498	216468	11369
499	216495	11394
500	216537	11420
501	216550	11445
502	216575	11470
503	216615	11496
504	216655	11523
505	216684	11548
506	216442	11559
507	216139	11567
508	216155	11592
509	216192	11618
510	216224	11644
511	216241	11669
512	216269	11694
513	216300	11720
514	216330	11745
515	216352	11771
516	216112	11782
517	215873	11793
518	215899	11818
519	215913	11843
520	215585	11849
521	215601	11874
522	215615	11899
523	215627	11923
524	215638	11948
525	215647	11972
526	215658	11997
527	215671	12022
528	215327	12027
529	215331	12051
530	215337	12075
531	214990	12080
532	215007	12105
533	215020	12129
534	215043	12155
535	215079	12181
536	214840	12191
537	214682	12206
538	214720	12232
539	214735	12257
540	214453	12265
541	214464	12290
542	214155	12296
543	214173	12321
544	214186	12346
545	214229	12372
546	213896	12377
547	213921	12402
548	213957	12428
549	214014	12455
550	214050	12481
551	214079	12507
552	213818	12516
553	213837	12541
554	213874	12567
555	213575	12573
556	213594	12599
557	213620	12624
558	213657	12650
559	213691	12676
560	213733	12703
561	213420	12708
562	213193	12718
563	213208	12743
564	213228	12768
565	213253	12794
566	213293	12820
567	213321	12846
568	213337	12871
569	213353	12896
570	213032	12900
571	213049	12925
572	212912	12941
573	212917	12965
574	212924	12990
575	212949	13015
576	212952	13039
577	212950	13063
578	212969	13088
579	212968	13112
580	212707	13120
581	212740	13146
582	212766	13172
583	212803	13198
584	212830	13224
585	212852	13249
586	212891	13276
587	212914	13301
588	212939	13327
589	212961	13352
590	213006	13379
591	213053	13406
592	213092	13432
593	213120	13458
594	213170	13486
595	213205	13512
596	213249	13539
597	213284	13565
598	213307	13591
599	213106	13602
600	213169	13630
601	212968	13641
602	212995	13667
603	212746	13675
604	212759	13700
605	212782	13726
606	212799	13751
607	212817	13776
608	212832	13802
609	212841	13826
610	212541	13831
611	212538	13855
612	212532	13879
613	212544	13903
614	212563	13929
615	212577	13954
616	212585	13979
617	212606	14004
618	212363	14012
619	212379	14037
620	212410	14064
621	212442	14090
622	212463	14115
623	212232	14124
624	212267	14151
625	212281	14176
626	212300	14201
627	212326	14227
628	212343	14252
629	212110	14261
630	211850	14268
631	211863	14293
632	211579	14298
633	211599	14323
634	211609	14348
635	211620	14373
636	211639	14398
637	211665	14424
638	211691	14450
639	211739	14477
640	211512	14486
641	211531	14511
642	211546	14537
643	211271	14542
644	211292	14568
645	211303	14592
646	211324	14618
647	211352	14644
648	211387	14671
649	211401	14696
650	211416	14721
651	211432	14746
652	211182	14753
653	211196	14778
654	211208	14803
655	211213	14828
656	211229	14853
657	211259	14879
658	211288	14906
659	211354	14935
660	211237	14951
661	211250	14976
662	211270	15001
663	211289	15027
664	211307	15052
665	211317	15077
666	211332	15103
667	211350	15128
668	211368	15154
669	211398	15180
670	211418	15206
671	211159	15212
672	211187	15238
673	211199	15263
674	211212	15288
675	211232	15314
676	211037	15324
677	210784	15330
678	210797	15355
679	210668	15370
680	210671	15395
681	210674	15419
682	210679	15444
683	210419	15449
684	210428	15474
685	210450	15500
686	210467	15525
687	210489	15551
688	210506	15577
689	210527	15603
690	210533	15627
691	210557	15653
692	210588	15680
693	210622	15707
694	210674	15735
695	210705	15762
696	210722	15787
697	210450	15791
698	210466	15817
699	210479	15842
700	210491	15867
701	210508	15893
702	210522	15918
703	210541	15944
704	210549	15969
705	210560	15994
706	210318	16000
707	210055	16005
708	210083	16031
709	209822	16035
710	209641	16046
711	209651	16071
712	209478	16082
713	209486	16107
714	209495	16132
715	209320	16143
716	209338	16168
717	209349	16194
718	209360	16219
719	209134	16225
720	208903	16232
721	208910	16257
722	208925	16282
723	208941	16308
724	208955	16333
725	208981	16359
726	208982	16384
727	208994	16409
728	209003	16434
729	209018	16459
730	209035	16485
731	209043	16510
732	208783	16514
733	208683	16530
734	208700	16556
735	208715	16581
736	208517	16590
737	208532	16615
738	208544	16641
739	208565	16667
740	208340	16673
741	208352	16698
742	208361	16723
743	208373	16749
744	208175	16757
745	208198	16783
746	208215	16809
747	208227	16834
748	208236	16859
749	208253	16885
750	208050	16893
751	208063	16918
752	208062	16942
753	207815	16947
754	207895	16977
755	207664	16983
756	207687	17009
757	207709	17035
758	207515	17044
759	207268	17048
760	207172	17064
761	207194	17090
762	207200	17115
763	207220	17141
764	207026	17149
765	206930	17165
766	206938	17190
767	206704	17195
768	206460	17199
769	206475	17224
770	206483	17249
771	206259	17255
772	206269	17280
773	206103	17290
774	206087	17313
775	206076	17336
776	205858	17342
777	205615	17346
778	205628	17371
779	205647	17397
780	205487	17408
781	205490	17432
782	205511	17458
783	205540	17485
784	205570	17511
785	205583	17537
786	205618	17564
787	205634	17590
788	205648	17615
789	205657	17640
790	205659	17665
791	205677	17690
792	205695	17716
793	205520	17725
794	205305	17731
795	205156	17742
796	205171	17768
797	205178	17793
798	205188	17818
799	205192	17842
800	205196	17867
801	204965	17871
802	204971	17896
803	204978	17921
804	204879	17936
805	204721	17947
806	204733	17972
807	204629	17987
808	204639	18012
809	204494	18024
810	204524	18050
811	204549	18077
812	204332	18082
813	204111	18086
814	204112	18111
815	204117	18135
816	204136	18161
817	204144	18186
818	204152	18211
819	204165	18237
820	204193	18263
821	203977	18268
822	203983	18293
823	203993	18318
824	203993	18342
825	203797	18349
826	203799	18373
827	203640	18383
828	203422	18388
829	203424	18412
830	203198	18416
831	202987	18421
832	202764	18425
833	202769	18449
834	202787	18475
835	202798	18500
836	202578	18504
837	202401	18512
838	202421	18538
839	202210	18543
840	202232	18569
841	202252	18595
842	202039	18599
843	201849	18606
844	201900	18635
845	201951	18664
846	202019	18694
847	202085	18724
848	201873	18729
849	201697	18736
850	201482	18740
851	201297	18747
852	201111	18754
853	201130	18780
854	200947	18787
855	200956	18812
856	200961	18836
857	200961	18860
858	200977	18886
859	200769	18890
860	200786	18916
861	200576	18920
862	200387	18926
863	200409	18952
864	200431	18979
865	200232	18984
866	200249	19009
867	200046	19014
868	199880	19022
869	199699	19029
870	199736	19056
871	199815	19088
872	199863	19116
873	199685	19123
874	199480	19128
875	199522	19156
876	199338	19162
877	199344	19187
878	199356	19212
879	199367	19237
880	199381	19262
881	199412	19289
882	199433	19315
883	199233	19320
884	199047	19326
885	198866	19332
886	198869	19356
887	198891	19382
888	198903	19407
889	198928	19434
890	198946	19460
891	198979	19487
892	199026	19515
893	198851	19522
894	198899	19551
895	198735	19559
896	198816	19591
897	198871	19620
898	198918	19649
899	198936	19675
900	198737	19679
901	198762	19705
902	198762	19729
903	198775	19755
904	198692	19770
905	198706	19796
906	198725	19822
907	198737	19847
908	198547	19852
909	198347	19856
910	198356	19881
911	198368	19906
912	198181	19911
913	198188	19936
914	198214	19963
915	198272	19993
916	198325	20022
917	198379	20051
918	198407	20078
919	198411	20103
920	198410	20127
921	198217	20131
922	198218	20155
923	198040	20161
924	198041	20186
925	198052	20211
926	197881	20217
927	197693	20222
928	197501	20227
929	197518	20252
930	197325	20256
931	197334	20281
932	197356	20308
933	197172	20313
934	197181	20338
935	197206	20364
936	197017	20369
937	197040	20395
938	197056	20421
939	196926	20431
940	196927	20455
941	196933	20480
942	196755	20485
943	196565	20490
944	196578	20515
945	196598	20541
946	196474	20552
947	196493	20578
948	196307	20582
949	196324	20608
950	196340	20634
951	196352	20659
952	196188	20666
953	196019	20672
954	196023	20696
955	196035	20722
956	196037	20746
957	196052	20771
958	195868	20776
959	195875	20800
960	195716	20808
961	195542	20813
962	195558	20839
963	195572	20864
964	195409	20871
965	195229	20875
966	195080	20883
967	194897	20888
968	194912	20913
969	194729	20917
970	194744	20943
971	194769	20969
972	194598	20975
973	194617	21001
974	194435	21005
975	194452	21031
976	194275	21035
977	194094	21040
978	194116	21066
979	193934	21070
980	193773	21076
981	193603	21082
982	193622	21108
983	193650	21134
984	193474	21139
985	193485	21164
986	193503	21190
987	193527	21216
988	193535	21241
989	193366	21246
990	193186	21250
991	193007	21254
992	193021	21280
993	192890	21289
994	192919	21316
995	192820	21329
996	192866	21358
997	192689	21362
998	192732	21390
999	192555	21395
1000	192599	21423
1001	192627	21450
1002	192641	21475
1003	192645	21500
1004	192473	21504
1005	192473	21528
1006	192479	21553
1007	192316	21558
1008	192159	21564
1009	192165	21589
1010	192025	21597
1011	191871	21603
1012	191696	21607
1013	191578	21618
1014	191402	21622
1015	191237	21627
1016	191095	21634
1017	190952	21642
1018	190962	21666
1019	190890	21682
1020	190899	21707
1021	190790	21718
1022	190803	21743
1023	190628	21747
1024	190521	21758
1025	190358	21763
1026	190359	21787
1027	190193	21792
1028	190039	21798
1029	189872	21802
1030	189705	21806
1031	189564	21814
1032	189391	21817
1033	189402	21842
1034	189415	21867
1035	189279	21875
1036	189111	21879
1037	189134	21906
1038	189147	21931
1039	189149	21954
1040	189156	21979
1041	189180	22005
1042	189201	22031
1043	189058	22038
1044	188896	22043
1045	188729	22047
1046	188740	22072
1047	188759	22097
1048	188625	22105
1049	188557	22121
1050	188569	22146
1051	188587	22171
1052	188435	22177
1053	188461	22204
1054	188491	22231
1055	188515	22257
1056	188415	22269
1057	188275	22276
1058	188170	22287
1059	188025	22293
1060	188034	22318
1061	188054	22344
1062	187889	22348
1063	187902	22373
1064	187841	22389
1065	187855	22414
1066	187870	22440
1067	187888	22465
1068	187913	22492
1069	187935	22518
1070	187834	22530
1071	187698	22537
1072	187731	22564
1073	187748	22590
1074	187587	22594
1075	187487	22606
1076	187497	22630
1077	187518	22656
1078	187539	22683
1079	187379	22687
1080	187405	22713
1081	187250	22718
1082	187274	22745
1083	187304	22772
1084	187238	22787
1085	187266	22814
1086	187288	22841
1087	187311	22867
1088	187169	22873
1089	187188	22899
1090	187126	22915
1091	186992	22922
1092	187011	22948
1093	187041	22975
1094	187070	23003
1095	186936	23010
1096	186782	23014
1097	186804	23041
1098	186857	23071
1099	186763	23083
1100	186789	23109
1101	186812	23136
1102	186845	23164
1103	186694	23168
1104	186718	23195
1105	186753	23223
1106	186785	23251
1107	186637	23256
1108	186541	23267
1109	186388	23272
1110	186416	23299
1111	186427	23324
1112	186440	23349
1113	186315	23357
1114	186342	23384
1115	186361	23410
1116	186387	23437
1117	186406	23463
1118	186255	23468
1119	186275	23494
1120	186293	23520
1121	186240	23537
1122	186147	23548
1123	186010	23555
1124	185868	23560
1125	185724	23566
1126	185610	23575
1127	185632	23601
1128	185652	23627
1129	185508	23632
1130	185535	23660
1131	185400	23666
1132	185251	23670
1133	185278	23697
1134	185135	23703
1135	184984	23707
1136	185012	23734
1137	185040	23761
1138	185060	23787
1139	184913	23792
1140	184938	23819
1141	184835	23829
1142	184853	23855
1143	184798	23871
1144	184829	23899
1145	184857	23926
1146	184882	23953
1147	184900	23979
1148	184921	24005
1149	184772	24009
1150	184783	24034
1151	184785	24058
1152	184795	24083
1153	184729	24098
1154	184750	24125
1155	184624	24132
1156	184643	24158
1157	184498	24162
1158	184521	24189
1159	184545	24216
1160	184399	24220
1161	184302	24231
1162	184322	24257
1163	184181	24262
1164	184208	24290
1165	184067	24295
1166	184091	24321
1167	184000	24333
1168	184024	24360
1169	184043	24386
1170	183896	24390
1171	183928	24418
1172	183953	24445
1173	183974	24471
1174	184005	24499
1175	184021	24525
1176	183906	24533
1177	183923	24559
1178	183822	24569
1179	183903	24603
1180	184023	24643
1181	184054	24671
1182	184082	24698
1183	184106	24725
1184	184123	24751
1185	183981	24756
1186	183997	24782
1187	183862	24787
1188	183886	24814
1189	183742	24818
1190	183760	24844
1191	183774	24870
1192	183628	24874
1193	183502	24881
1194	183519	24906
1195	183428	24918
1196	183453	24945
1197	183318	24950
1198	183180	24955
1199	183203	24982
1200	183076	24988
1201	183107	25016
1202	183134	25043
1203	183164	25071
1204	183047	25079
1205	182922	25085
1206	182950	25113
1207	182810	25117
1208	182842	25145
1209	182865	25172
1210	182886	25199
1211	182899	25224
1212	182923	25251
1213	182939	25277
1214	182959	25304
1215	182984	25331
1216	182841	25335
1217	182863	25361
1218	182773	25373
1219	182655	25380
1220	182515	25384
1221	182385	25390
1222	182247	25394
1223	182264	25420
1224	182274	25445
1225	182299	25472
1226	182169	25478
1227	182186	25504
1228	182202	25530
1229	182223	25557
1230	182241	25583
1231	182258	25609
1232	182273	25635
1233	182295	25661
1234	182168	25667
1235	182181	25693
1236	182077	25702
1237	182014	25717
1238	182026	25742
1239	181968	25758
1240	181979	25783
1241	181989	25808
1242	181997	25833
1243	182006	25858
1244	181867	25862
1245	181730	25866
1246	181743	25892
1247	181621	25898
1248	181513	25906
1249	181456	25922
1250	181325	25927
1251	181336	25952
1252	181351	25978
1253	181367	26004
1254	181384	26030
1255	181404	26057
1256	181419	26083
1257	181294	26088
1258	181314	26115
1259	181264	26131
1260	181272	26156
1261	181162	26164
1262	181172	26189
1263	181183	26215
1264	181192	26240
1265	181207	26266
1266	181229	26293
1267	181248	26319
1268	181125	26325
1269	180994	26330
1270	181003	26355
1271	181017	26381
1272	181038	26407
1273	181053	26433
1274	180928	26439
1275	180945	26465
1276	180957	26491
1277	180977	26517
1278	180991	26543
1279	181006	26569
1280	180917	26580
1281	180789	26585
1282	180799	26610
1283	180823	26638
1284	180841	26664
1285	180733	26672
1286	180748	26698
1287	180625	26704
1288	180524	26712
1289	180398	26718
1290	180412	26743
1291	180430	26770
1292	180448	26796
1293	180465	26823
1294	180480	26849
1295	180492	26874
1296	180501	26899
1297	180371	26904
1298	180378	26929
1299	180397	26956
1300	180269	26960
1301	180134	26964
1302	180005	26968
1303	179885	26974
1304	179793	26984
1305	179661	26988
1306	179552	26995
1307	179553	27019
1308	179559	27044
1309	179471	27054
1310	179476	27079
1311	179479	27103
1312	179486	27128
1313	179354	27132
1314	179362	27157
1315	179230	27161
1316	179098	27164
1317	179103	27189
1318	179108	27213
1319	178979	27218
1320	178979	27241
1321	178849	27245
1322	178745	27253
1323	178615	27257
1324	178617	27281
1325	178487	27285
1326	178490	27309
1327	178377	27316
1328	178253	27320
1329	178263	27346
1330	178271	27371
1331	178142	27374
1332	178147	27399
1333	178096	27415
1334	178105	27440
1335	178114	27465
1336	178003	27472
1337	178014	27497
1338	177893	27502
1339	177901	27527
1340	177910	27552
1341	177810	27560
1342	177726	27571
1343	177614	27577
1344	177633	27604
1345	177645	27630
1346	177657	27655
1347	177541	27661
1348	177548	27686
1349	177557	27711
1350	177440	27716
1351	177446	27741
1352	177454	27766
1353	177343	27772
1354	177222	27777
1355	177227	27802
1356	177243	27828
1357	177244	27852
1358	177245	27876
1359	177144	27883
1360	177022	27888
1361	177028	27912
1362	176911	27918
1363	176797	27924
1364	176804	27948
1365	176819	27974
1366	176833	28000
1367	176847	28026
1368	176731	28032
1369	176744	28057
1370	176753	28083
1371	176767	28109
1372	176779	28134
1373	176789	28160
1374	176801	28185
1375	176811	28211
1376	176823	28236
1377	176849	28264
1378	176757	28273
1379	176794	28303
1380	176819	28331
1381	176864	28362
1382	176903	28392
1383	176950	28423
1384	176830	28428
1385	176731	28436
1386	176614	28441
1387	176640	28469
1388	176516	28473
1389	176563	28504
1390	176448	28509
1391	176327	28514
1392	176370	28544
1393	176382	28570
1394	176301	28581
1395	176197	28588
1396	176205	28613
1397	176213	28638
1398	176221	28663
1399	176237	28689
1400	176249	28715
1401	176146	28722
1402	176095	28738
1403	175976	28742
1404	175976	28766
1405	175866	28772
1406	175756	28777
1407	175760	28802
1408	175766	28827
1409	175660	28833
1410	175547	28838
1411	175554	28863
1412	175559	28888
1413	175450	28894
1414	175351	28901
1415	175296	28916
1416	175177	28920
1417	175185	28945
1418	175194	28971
1419	175200	28995
1420	175105	29003
1421	175111	29028
1422	175017	29036
1423	174901	29041
1424	174785	29045
1425	174703	29056
1426	174713	29081
1427	174716	29105
1428	174728	29131
1429	174610	29135
1430	174619	29161
1431	174511	29166
1432	174519	29191
1433	174525	29216
1434	174418	29222
1435	174308	29227
1436	174213	29235
1437	174099	29240
1438	174109	29265
1439	174123	29291
1440	174137	29317
1441	174061	29328
1442	173985	29339
1443	173992	29364
1444	173885	29370
1445	173809	29381
1446	173819	29406
1447	173827	29431
1448	173836	29457
1449	173846	29482
1450	173739	29488
1451	173746	29513
1452	173633	29517
1453	173636	29542
1454	173526	29547
1455	173523	29570
1456	173524	29594
1457	173469	29608
1458	173366	29614
1459	173366	29638
1460	173257	29643
1461	173254	29667
1462	173173	29677
1463	173078	29684
1464	172964	29688
1465	172967	29712
1466	172972	29737
1467	172865	29742
1468	172755	29747
1469	172758	29772
1470	172768	29797
1471	172775	29822
1472	172662	29826
1473	172554	29831
1474	172463	29839
1475	172352	29844
1476	172363	29869
1477	172251	29874
1478	172151	29880
1479	172148	29903
1480	172071	29913
1481	171969	29919
1482	171861	29924
1483	171753	29929
1484	171755	29953
1485	171654	29959
1486	171547	29964
1487	171548	29988
1488	171549	30012
1489	171552	30036
1490	171450	30042
1491	171455	30067
1492	171458	30091
1493	171353	30096
1494	171357	30121
1495	171365	30146
1496	171374	30171
1497	171379	30196
1498	171271	30200
1499	171170	30206
1500	171174	30231
1501	171061	30234
1502	171065	30259
1503	171073	30284
1504	170961	30287
1505	170850	30292
1506	170739	30296
1507	170648	30303
1508	170548	30309
1509	170551	30333
1510	170461	30341
1511	170352	30345
1512	170245	30350
1513	170134	30353
1514	170029	30358
1515	170034	30383
1516	170042	30408
1517	170052	30433
1518	169954	30439
1519	169847	30444
1520	169854	30469
1521	169861	30494
1522	169756	30498
1523	169646	30502
1524	169541	30507
1525	169431	30511
1526	169441	30536
1527	169344	30542
1528	169350	30567
1529	169354	30591
1530	169248	30596
1531	169254	30620
1532	169256	30644
1533	169265	30670
1534	169271	30694
1535	169279	30719
1536	169178	30725
1537	169186	30750
1538	169197	30775
1539	169205	30800
1540	169105	30806
1541	169058	30821
1542	169062	30845
1543	168962	30851
1544	168858	30855
1545	168865	30880
1546	168874	30906
1547	168879	30930
1548	168833	30945
1549	168836	30969
1550	168840	30994
1551	168844	31018
1552	168851	31043
1553	168762	31051
1554	168765	31075
1555	168677	31082
1556	168682	31107
1557	168583	31112
1558	168537	31127
1559	168542	31152
1560	168554	31178
1561	168511	31194
1562	168523	31219
1563	168419	31224
1564	168426	31249
1565	168333	31255
1566	168240	31262
1567	168248	31287
1568	168151	31292
1569	168055	31298
1570	167956	31303
1571	167857	31309
1572	167867	31334
1573	167871	31358
1574	167788	31366
1575	167794	31391
1576	167694	31396
1577	167697	31420
1578	167630	31431
1579	167637	31456
1580	167641	31481
1581	167646	31505
1582	167651	31530
1583	167547	31534
1584	167443	31538
1585	167445	31562
1586	167453	31587
1587	167351	31592
1588	167355	31616
1589	167358	31640
1590	167373	31667
1591	167333	31683
1592	167244	31690
1593	167254	31715
1594	167157	31721
1595	167064	31727
1596	166983	31735
1597	166987	31759
1598	166998	31785
1599	167015	31812
1600	167031	31839
1601	166940	31845
1602	166900	31861
1603	166904	31885
1604	166801	31890
1605	166754	31904
1606	166760	31929
1607	166763	31953
1608	166771	31978
1609	166775	32003
1610	166784	32028
1611	166795	32054
1612	166803	32079
1613	166812	32105
1614	166711	32109
1615	166717	32134
1616	166623	32140
1617	166629	32164
1618	166637	32190
1619	166646	32215
1620	166658	32241
1621	166666	32267
1622	166599	32277
1623	166610	32303
1624	166572	32319
1625	166584	32346
1626	166593	32371
1627	166492	32375
1628	166498	32400
1629	166503	32425
1630	166512	32451
1631	166524	32477
1632	166432	32482
1633	166438	32507
1634	166338	32512
1635	166345	32537
1636	166352	32562
1637	166261	32568
1638	166268	32593
1639	166277	32618
1640	166285	32644
1641	166296	32670
1642	166205	32676
1643	166105	32680
1644	166107	32704
1645	166013	32709
1646	166015	32733
1647	165915	32738
1648	165917	32762
1649	165817	32766
1650	165822	32791
1651	165754	32801
1652	165664	32807
1653	165669	32832
1654	165567	32835
1655	165469	32840
1656	165370	32844
1657	165373	32868
1658	165305	32878
1659	165205	32882
1660	165115	32888
1661	165016	32892
1662	164918	32896
1663	164923	32921
1664	164935	32947
1665	164836	32951
1666	164738	32955
1667	164639	32959
1668	164642	32983
1669	164546	32988
1670	164454	32993
