iter	RMSE
1684	179.5859804
1685	179.4165855
1686	179.4147847
1687	179.2686586
1688	179.2686483
1689	179.2685152
1690	179.2238122
1691	179.223003
1692	179.216294
1693	179.2163042
1694	179.2154746
1695	179.2149419
1696	179.2140303
1697	179.2138869
1698	179.2137947
1699	179.1958581
1700	179.1675104
1701	179.1673567
1702	179.1432161
1703	179.1422631
1704	179.1415766
1705	179.0951199
1706	179.0951199
1707	179.0871043
1708	179.026535
1709	179.0250789
1710	179.0239305
1711	179.02391
1712	179.0238587
1713	178.924501
1714	178.897947
1715	178.8978341
1716	178.8975468
1717	178.8975468
1718	178.8879318
1719	178.8878805
1720	178.8719022
1721	178.8447349
1722	178.8447349
1723	178.8433492
1724	178.8281984
1725	178.7854594
1726	178.7854491
1727	178.769092
1728	178.7519016
1729	178.7318645
1730	178.7318132
1731	178.6813563
1732	178.6813563
1733	178.6813563
1734	178.6731988
1735	178.670733
1736	178.654499
1737	178.6493922
1738	178.6493613
1739	178.6464739
1740	178.5757636
1741	178.5757533
1742	178.5746226
1743	178.5087171
1744	178.4857628
1745	178.4641632
1746	178.463474
1747	178.4593081
1748	178.4592875
1749	178.4508113
1750	178.4507907
1751	178.4404521
1752	178.437191
1753	178.3543353
1754	178.3538516
1755	178.3301464
1756	178.3301567
1757	178.2855273
1758	178.2743553
1759	178.2571892
1760	178.25687
1761	178.256592
1762	178.2562624
1763	178.2562521
1764	178.2558196
1765	178.2557681
1766	178.2557166
1767	178.2356856
1768	178.1430398
1769	178.142741
1770	178.1083097
1771	178.1082788
1772	178.1081036
1773	178.0925913
1774	178.0696349
1775	178.0693565
1776	178.0693359
1777	178.0692122
1778	178.0689132
1779	178.0680988
1780	178.0488612
1781	178.0461702
1782	178.0288584
1783	178.0283429
1784	178.0283326
1785	178.0244452
1786	178.0244555
1787	178.0244348
1788	178.0243214
1789	178.0140405
1790	177.9899807
1791	177.9334433
1792	177.9334226
1793	177.9050079
1794	177.8743801
1795	177.8690754
1796	177.8690651
1797	177.8551834
1798	177.8524586
1799	177.851798
1800	177.851798
1801	177.8514987
1802	177.8322892
1803	177.8309885
1804	177.8309885
1805	177.8280052
1806	177.8268284
1807	177.8128712
1808	177.8113433
1809	177.7411063
1810	177.7074753
1811	177.7074339
1812	177.7046552
1813	177.6983124
1814	177.6983124
1815	177.6983021
1816	177.6983021
1817	177.6207447
1818	177.5834212
1819	177.5833799
1820	177.5375701
1821	177.5375391
1822	177.4865669
1823	177.4865669
1824	177.4857911
1825	177.4857911
1826	177.4857808
1827	177.4791199
1828	177.4763686
1829	177.4763065
1830	177.4763065
1831	177.475117
1832	177.444953
1833	177.4193674
1834	177.4193674
1835	177.4072821
1836	177.4064439
1837	177.4038157
1838	177.4038053
1839	177.4027499
1840	177.4027499
1841	177.3706692
1842	177.3578871
1843	177.3578871
1844	177.356407
1845	177.3478573
1846	177.3478573
1847	177.3478573
1848	177.3286969
1849	177.328407
1850	177.3283759
1851	177.3262538
1852	177.3188933
1853	177.3032084
1854	177.3028668
1855	177.3028668
1856	177.3028357
1857	177.3027839
1858	177.3027529
1859	177.3027322
1860	177.292368
1861	177.292368
1862	177.2686866
1863	177.2686866
1864	177.2303671
1865	177.2075683
1866	177.2075683
1867	177.1308428
1868	177.0744043
1869	177.0186944
1870	177.0185492
1871	177.0172841
1872	177.0172841
1873	177.0166826
1874	177.0166411
1875	177.0104915
1876	177.0021533
1877	177.0021118
1878	177.0021118
1879	176.9739002
1880	176.9419493
1881	176.9419389
1882	176.938038
1883	176.9377268
1884	176.9377268
1885	176.9377268
1886	176.8897365
1887	176.8897262
1888	176.8878685
1889	176.8878478
1890	176.8878374
1891	176.8878478
1892	176.8766809
1893	176.857895
1894	176.8560266
1895	176.8560059
1896	176.8560059
1897	176.8559955
1898	176.8284561
1899	176.8284457
1900	176.8284042
1901	176.8283419
1902	176.8283108
1903	176.8283004
1904	176.8281135
1905	176.8268885
1906	176.8268159
1907	176.8254974
1908	176.8228294
1909	176.8202547
1910	176.7921802
1911	176.7921491
1912	176.7416058
1913	176.7393104
1914	176.7276979
1915	176.7276564
1916	176.7074313
1917	176.6921182
1918	176.6920974
1919	176.6915052
1920	176.6914741
1921	176.6911832
1922	176.6610931
1923	176.6608333
1924	176.6608333
1925	176.6608229
1926	176.6608229
1927	176.6608125
1928	176.6608021
1929	176.6607813
1930	176.6607813
1931	176.659576
1932	176.6362046
1933	176.6361734
1934	176.6361319
1935	176.6361319
1936	176.6001699
1937	176.5945359
1938	176.5945255
1939	176.591646
1940	176.5916357
1941	176.5902427
1942	176.5902323
1943	176.5009039
1944	176.5008935
1945	176.496598
1946	176.4965876
1947	176.4965772
1948	176.4965564
1949	176.4896189
1950	176.4896189
1951	176.4476347
1952	176.4439205
1953	176.4424224
1954	176.4176071
1955	176.4176071
1956	176.4175967
1957	176.4173574
1958	176.4084501
1959	176.4083356
1960	176.4082107
1961	176.3168848
1962	176.3168848
1963	176.3154689
1964	176.3154793
1965	176.3154793
1966	176.3154793
1967	176.3154689
1968	176.3099091
1969	176.3099091
1970	176.3099091
1971	176.3099091
1972	176.3095238
1973	176.3095134
1974	176.3093572
1975	176.2982058
1976	176.2982162
1977	176.2734744
1978	176.273464
1979	176.2734431
1980	176.2731932
1981	176.2630914
1982	176.2620291
1983	176.2620082
1984	176.2385946
1985	176.2385946
1986	176.2385738
1987	176.2385738
1988	176.2383029
1989	176.2382509
1990	176.2212927
1991	176.2212823
1992	176.2209906
1993	176.2209906
1994	176.2187405
1995	176.2156883
1996	176.1882572
1997	176.1882468
1998	176.1654902
1999	176.1653756
2000	176.1392603
2001	176.1309538
2002	176.1301617
2003	176.1295155
2004	176.1295155
2005	176.1295155
2006	176.1288068
2007	176.1193533
2008	176.1192074
2009	176.1192178
2010	176.1192178
2011	176.1166016
2012	176.1163619
2013	176.1163619
2014	176.1093782
2015	176.079345
2016	176.0465123
2017	176.0453235
2018	176.0453131
2019	176.0272623
2020	176.02672
2021	176.0253121
2022	176.0253121
2023	176.0250618
2024	176.0245508
2025	176.0245091
2026	176.0244674
2027	176.0244257
2028	176.0243318
2029	176.0243318
2030	176.0243318
2031	176.0243318
2032	176.0243318
2033	175.9841976
2034	175.9727648
2035	175.9718781
2036	175.9716486
2037	175.9716486
2038	175.9715547
2039	175.9289668
2040	175.9289773
2041	175.9289251
2042	175.7743244
2043	175.7743244
2044	175.774126
2045	175.7527781
2046	175.7424374
2047	175.7235406
2048	175.6813733
2049	175.679691
2050	175.6662215
2051	175.6609129
2052	175.6590214
2053	175.5788277
2054	175.5785663
2055	175.4722991
2056	175.4722939
2057	175.4661686
2058	175.4661686
2059	175.4648661
2060	175.460404
2061	175.4227412
2062	175.4214541
2063	175.4214332
2064	175.4082892
2065	175.4011098
2066	175.4009738
2067	175.3922399
2068	175.3922399
2069	175.3920672
2070	175.3919992
2071	175.3917584
2072	175.3886499
2073	175.3880219
2074	175.3596972
2075	175.3597077
2076	175.3533376
2077	175.3368069
2078	175.3357233
2079	175.3357286
2080	175.3297189
2081	175.2715431
2082	175.2715483
2083	175.2714174
2084	175.2712446
2085	175.2489713
2086	175.2463525
2087	175.2399574
2088	175.2397741
2089	175.2339968
2090	175.2302517
2091	175.2287537
2092	175.2285389
2093	175.2118026
2094	175.1578846
2095	175.1435208
2096	175.1435208
2097	175.1435155
2098	175.1432849
2099	175.1428081
2100	175.1354501
2101	175.1354082
2102	175.135209
2103	175.0816187
2104	175.0816187
2105	175.0816187
2106	175.0733564
2107	175.0715634
2108	175.0698333
2109	175.0693667
2110	175.0690888
2111	175.0674006
2112	175.063846
2113	175.0565319
2114	175.0565214
2115	175.0557506
2116	175.0557506
2117	175.0556353
2118	175.0530661
2119	175.0251644
2120	175.0115029
2121	175.0113036
2122	174.9385784
2123	174.9385364
2124	174.9101336
2125	174.8924484
2126	174.8850065
2127	174.8850065
2128	174.8844554
2129	174.8844606
2130	174.8832063
2131	174.8299744
2132	174.8291974
2133	174.8292079
2134	174.8292027
2135	174.8230548
2136	174.8214325
2137	174.8213538
2138	174.8213485
2139	174.821359
2140	174.820288
2141	174.8202197
2142	174.8200307
2143	174.8200202
2144	174.8194164
2145	174.8193429
2146	174.8193534
2147	174.8068888
2148	174.8049093
2149	174.7988708
2150	174.7626148
2151	174.757431
2152	174.7572262
2153	174.7570319
2154	174.7513332
2155	174.7513437
2156	174.7500936
2157	174.7393575
2158	174.7391894
2159	174.7391736
2160	174.7027844
2161	174.7026373
2162	174.7021119
2163	174.7018912
2164	174.6847682
2165	174.668232
2166	174.6619576
2167	174.6619576
2168	174.6619524
2169	174.6619524
2170	174.6619524
2171	174.6619051
2172	174.6588256
2173	174.6586102
2174	174.6524668
2175	174.6524721
2176	174.5630249
2177	174.5596965
2178	174.5596913
2179	174.5573356
2180	174.5539704
2181	174.5537706
2182	174.4938738
2183	174.4927323
2184	174.4927218
2185	174.465488
2186	174.4335196
2187	174.3982771
2188	174.3979824
2189	174.3965614
2190	174.3921299
2191	174.391572
2192	174.3915667
2193	174.3915246
2194	174.3731604
2195	174.293718
2196	174.2937075
2197	174.293718
2198	174.2884729
2199	174.2884676
2200	174.2861346
2201	174.2675539
2202	174.2626556
2203	174.2626504
2204	174.2626504
2205	174.2551078
2206	174.2505673
2207	174.2487606
2208	174.2482865
2209	174.2433877
2210	174.2433877
2211	174.2420655
2212	174.2202085
2213	174.2151982
2214	174.1963939
2215	174.1962095
2216	174.1929585
2217	174.1929427
2218	174.1925264
2219	174.1920838
2220	174.172202
2221	174.0888982
2222	174.0878226
2223	174.0875959
2224	174.0875432
2225	174.0859246
2226	174.0851917
2227	174.0850335
2228	174.0846697
2229	174.0845432
2230	174.0844852
2231	174.0779367
2232	174.0779314
2233	174.0779314
2234	174.0704072
2235	174.0611741
2236	174.0608419
2237	174.0557321
2238	174.0555792
2239	174.0555423
2240	174.0554263
2241	174.0553999
2242	174.0544033
2243	174.054398
2244	174.0543558
2245	173.9619419
2246	173.9121752
2247	173.9119905
2248	173.9119589
2249	173.9119114
2250	173.911753
2251	173.9107186
2252	173.9103492
2253	173.9095786
2254	173.9042111
2255	173.9042111
2256	173.902501
2257	173.9023743
2258	173.9023638
2259	173.8996403
2260	173.8996403
2261	173.8892897
2262	173.8892475
2263	173.8869884
2264	173.8832353
2265	173.8831403
2266	173.8727307
2267	173.8727307
2268	173.8617661
2269	173.86061
2270	173.860478
2271	173.8589945
2272	173.8589576
2273	173.8587728
2274	173.8541533
2275	173.8496024
2276	173.8433143
2277	173.8433038
2278	173.831878
2279	173.8018262
2280	173.8018051
2281	173.7960329
2282	173.7958903
2283	173.7958797
2284	173.760978
2285	173.7608301
2286	173.7608406
2287	173.7569898
2288	173.7554315
2289	173.7553311
2290	173.7131352
2291	173.5924605
2292	173.568507
2293	173.5684382
2294	173.5188973
2295	173.5188602
2296	173.4930396
2297	173.4920556
2298	173.4917011
2299	173.4916747
2300	173.4825272
2301	173.4821516
2302	173.4803262
2303	173.4803209
2304	173.4784903
2305	173.4784533
2306	173.4769824
2307	173.4709136
2308	173.4668659
2309	173.4548385
2310	173.4547803
2311	173.4530764
2312	173.450928
2313	173.4509174
2314	173.4429214
2315	173.442895
2316	173.4165761
2317	173.4165708
2318	173.4150835
2319	173.4006124
2320	173.3367694
2321	173.3286463
2322	173.328641
2323	173.3235309
2324	173.3234197
2325	173.3208301
2326	173.3147505
2327	173.2972945
2328	173.297268
2329	173.2972309
2330	173.2970932
2331	173.2932639
2332	173.292713
2333	173.2872522
2334	173.2869132
2335	173.2866643
2336	173.2866431
2337	173.2796936
2338	173.2753713
2339	173.2608302
2340	173.2607984
2341	173.2584145
2342	173.2580331
2343	173.2578477
2344	173.2462932
2345	173.2462879
2346	173.2462031
2347	173.220363
2348	173.2203312
2349	173.2202995
2350	173.1632966
2351	173.1421199
2352	173.0747981
2353	173.0747981
2354	173.074745
2355	173.0747291
2356	173.0297679
2357	173.0191266
2358	173.0165855
2359	173.0165166
2360	172.9543255
2361	172.946296
2362	172.8772786
2363	172.8772786
2364	172.8764079
2365	172.876392
2366	172.8748417
2367	172.8747567
2368	172.8744647
2369	172.8391326
2370	172.8390423
2371	172.7721868
2372	172.7719425
2373	172.7716397
2374	172.7716343
2375	172.7716343
2376	172.7702
2377	172.7702
2378	172.7701468
2379	172.7701362
2380	172.7701309
2381	172.7701096
2382	172.7693659
2383	172.7693659
2384	172.7587085
2385	172.7586926
2386	172.7176295
2387	172.7047155
2388	172.7047155
2389	172.6929168
2390	172.68909
2391	172.6890528
2392	172.688112
2393	172.6849761
2394	172.6838333
2395	172.6838121
2396	172.6838174
2397	172.6837483
2398	172.6836845
2399	172.6810003
2400	172.6809843
2401	172.6806707
2402	172.6772795
2403	172.6772689
2404	172.6617365
2405	172.6513862
2406	172.6511469
2407	172.650626
2408	172.6300509
2409	172.5936584
2410	172.544146
2411	172.5439865
2412	172.4921612
2413	172.4571127
2414	172.4549519
2415	172.4448392
2416	172.444637
2417	172.444472
2418	172.4443336
2419	172.4425718
2420	172.4373183
2421	172.4371799
2422	172.4358013
2423	172.4358013
2424	172.435748
2425	172.4186022
2426	172.4166911
2427	172.4116338
2428	172.4116231
2429	172.4115433
2430	172.4115166
2431	172.4095362
2432	172.4095416
2433	172.4094937
2434	172.4080988
2435	172.3986703
2436	172.3986596
2437	172.3964342
2438	172.3959284
2439	172.3875694
2440	172.3751632
2441	172.375094
2442	172.3747904
2443	172.3714252
2444	172.3642578
2445	172.3543369
2446	172.3542517
2447	172.3532079
2448	172.2907508
2449	172.2906922
2450	172.2872453
2451	172.2862225
2452	172.2807191
2453	172.2806552
2454	172.2806392
2455	172.2806338
2456	172.2384123
2457	172.2384123
2458	172.1861112
2459	172.1855462
2460	172.172006
2461	172.1115469
2462	172.1115416
2463	172.1018728
2464	172.1017714
2465	172.0369182
2466	172.0256979
2467	172.0248709
2468	172.0244814
2469	172.013319
2470	172.0085006
2471	171.9643922
2472	171.9286916
2473	171.928131
2474	171.909146
2475	171.8979707
2476	171.8979707
2477	171.8945908
2478	171.8945801
2479	171.8945641
2480	171.8945588
2481	171.894516
2482	171.8877292
2483	171.8812252
2484	171.8810917
2485	171.881097
2486	171.881097
2487	171.8750413
2488	171.8745393
2489	171.8743578
2490	171.8743418
2491	171.8743364
2492	171.8743257
2493	171.8743311
2494	171.8742616
2495	171.8738237
2496	171.873765
2497	171.8734019
2498	171.8690441
2499	171.8690335
2500	171.8671216
2501	171.8133613
2502	171.7805253
2503	171.7803543
2504	171.7353696
2505	171.7353162
2506	171.7353108
2507	171.7352574
2508	171.7262462
2509	171.7244022
2510	171.6689986
2511	171.6445466
2512	171.6444183
2513	171.5995263
2514	171.59897
2515	171.5989593
2516	171.5810559
2517	171.5613048
2518	171.5569392
2519	171.5562865
2520	171.5551897
2521	171.5528088
2522	171.5527232
2523	171.5246481
2524	171.5219939
2525	171.5219993
2526	171.5212448
2527	171.4686286
2528	171.4678952
2529	171.4678738
2530	171.4677507
2531	171.4538808
2532	171.45387
2533	171.4538486
2534	171.4536291
2535	171.3599787
2536	171.3165284
2537	171.3164856
2538	171.3114707
2539	171.2781581
2540	171.2742836
2541	171.2731743
2542	171.2703447
2543	171.2466023
2544	171.2385034
2545	171.2384659
2546	171.2362415
2547	171.2362361
2548	171.2135826
2549	171.2135236
2550	171.2135236
2551	171.2134218
2552	171.2108753
2553	171.1548711
2554	171.1528547
2555	171.1475616
2556	171.1474758
2557	171.1450249
2558	171.1357681
2559	171.1077533
2560	171.1077426
2561	171.0675763
2562	171.0642872
2563	171.0327027
2564	171.032692
2565	171.0326061
2566	171.0325578
2567	170.9791686
2568	170.9790666
2569	170.978825
2570	170.9786479
2571	170.9786318
2572	170.9785781
2573	170.9779017
2574	170.9595789
2575	170.9419199
2576	170.9193563
2577	170.8895819
2578	170.8895174
2579	170.8895067
2580	170.8894852
2581	170.8894422
2582	170.8894369
2583	170.866775
2584	170.8664473
2585	170.8453404
2586	170.827863
2587	170.8275568
2588	170.8274547
2589	170.8274117
2590	170.8266111
2591	170.8255473
2592	170.8255526
2593	170.8255365
2594	170.8253861
2595	170.8244189
2596	170.822404
2597	170.8222858
2598	170.8043547
2599	170.8043493
2600	170.8041344
2601	170.8041075
2602	170.7899418
2603	170.7291116
2604	170.6790745
2605	170.67901
2606	170.5795214
2607	170.5775574
2608	170.5694321
2609	170.5433048
2610	170.4553952
2611	170.4553683
2612	170.4553683
2613	170.4551206
2614	170.4549698
2615	170.4536237
2616	170.4531175
2617	170.4529398
2618	170.4525575
2619	170.4523798
2620	170.4523798
2621	170.4408397
2622	170.4408236
2623	170.4334242
2624	170.4301714
2625	170.4289812
2626	170.4283726
2627	170.3977045
2628	170.3976883
2629	170.3942571
2630	170.3926357
2631	170.3875183
2632	170.3875183
2633	170.3874913
2634	170.3873028
2635	170.3871466
2636	170.3869957
2637	170.2960842
2638	170.2958848
2639	170.2866843
2640	170.2719311
2641	170.2718718
2642	170.271764
2643	170.2717532
2644	170.2717209
2645	170.2689986
2646	170.2689771
2647	170.2689663
2648	170.2686968
2649	170.2686698
2650	170.2686644
2651	170.2437741
2652	170.2432781
2653	170.2432674
2654	170.2431002
2655	170.2425503
2656	170.2425503
2657	170.2350452
2658	170.2295295
2659	170.2268443
2660	170.1705432
2661	170.1705216
2662	170.1300639
2663	170.1300585
2664	170.1262604
2665	170.0241324
2666	170.0156676
2667	170.0154948
2668	170.0120666
2669	169.96049
2670	169.960436
2671	169.9604306
2672	169.960409
2673	169.9597933
2674	169.9548735
2675	169.9548411
2676	169.9546683
2677	169.9544414
2678	169.9540688
2679	169.954058
2680	169.9539122
2681	169.9538852
2682	169.953869
2683	169.9418846
2684	169.9406964
2685	169.8473682
2686	169.8473628
2687	169.8402024
2688	169.8401916
2689	169.8195355
2690	169.8195246
2691	169.8195192
2692	169.8064606
2693	169.7962389
2694	169.7962335
2695	169.7575357
2696	169.7573519
2697	169.756995
2698	169.7569896
2699	169.7569896
2700	169.7285309
2701	169.7285039
2702	169.728466
2703	169.7283957
2704	169.7283741
2705	169.6457827
2706	169.6410864
2707	169.6407726
2708	169.6406698
2709	169.6400206
2710	169.6400206
2711	169.6391332
2712	169.6391116
2713	169.6381268
2714	169.6381268
2715	169.6282088
2716	169.628198
2717	169.6281926
2718	169.6165749
2719	169.6165586
2720	169.6163963
2721	169.6043448
2722	169.6042474
2723	169.5976774
2724	169.5967249
2725	169.5957941
2726	169.5836762
2727	169.5834055
2728	169.5833947
2729	169.528385
2730	169.5283417
2731	169.5283363
2732	169.5280819
2733	169.5261057
2734	169.5165818
2735	169.516571
2736	169.5107015
2737	169.510355
2738	169.5103387
2739	169.5103225
2740	169.5102683
2741	169.5101113
2742	169.5101059
2743	169.506191
2744	169.5050809
2745	169.497018
2746	169.4970071
2747	169.4970126
2748	169.4966389
2749	169.4965902
2750	169.4965902
2751	169.4964115
2752	169.4962598
2753	169.4781614
2754	169.4662571
2755	169.4661109
2756	169.4360703
2757	169.4359295
2758	169.4359132
2759	169.4359132
2760	169.4345535
2761	169.4319966
2762	169.4143247
2763	169.4120492
2764	169.411334
2765	169.3903763
2766	169.3903709
2767	169.3896177
2768	169.3895798
2769	169.3651564
2770	169.3559108
2771	169.3270377
2772	169.2864869
2773	169.2730509
2774	169.2730509
2775	169.2730563
2776	169.2730509
2777	169.2724219
2778	169.2722159
2779	169.271961
2780	169.2719393
2781	169.2719393
2782	169.2701337
2783	169.2694125
2784	169.2009675
2785	169.2008156
2786	169.20036
2787	169.1957056
2788	169.1957056
2789	169.1956133
2790	169.1919407
2791	169.1727463
2792	169.1555953
2793	169.1417799
2794	169.1289674
2795	169.128962
2796	169.1289403
2797	169.0895795
2798	169.0895741
2799	169.0895795
2800	169.0895578
2801	169.0701129
2802	169.0696677
2803	169.0696297
2804	169.0614211
2805	169.0613614
2806	169.0613505
2807	168.9963082
2808	168.9805081
2809	168.9196349
2810	168.9052731
2811	168.9042732
2812	168.9042189
2813	168.904208
2814	168.9042026
2815	168.8812091
2816	168.8811928
2817	168.836387
2818	168.82727
2819	168.8225563
2820	168.8225563
2821	168.8207241
2822	168.8207187
2823	168.8207133
2824	168.8118455
2825	168.8098555
2826	168.8097033
2827	168.7643673
2828	168.7643618
2829	168.763943
2830	168.7639322
2831	168.7638941
2832	168.7590427
2833	168.7576613
2834	168.7561547
2835	168.7561492
2836	168.7200962
2837	168.7189755
2838	168.7189538
2839	168.7189157
2840	168.7180507
2841	168.7143405
2842	168.7142426
2843	168.7141773
2844	168.7141773
2845	168.7141664
2846	168.7141609
2847	168.7132307
2848	168.7132198
2849	168.713198
2850	168.7074584
2851	168.6794157
2852	168.6794049
2853	168.6743062
2854	168.6510854
2855	168.6510528
2856	168.6509603
2857	168.6509385
2858	168.6509385
2859	168.6507916
2860	168.6504324
2861	168.6499262
2862	168.6477057
2863	168.647537
2864	168.6302292
2865	168.6302292
2866	168.6302238
2867	168.6302129
2868	168.6301149
2869	168.6300931
2870	168.6294454
2871	168.6285582
2872	168.6273117
2873	168.6166321
2874	168.6163
2875	168.5933054
2876	168.592614
2877	168.5926085
2878	168.5925922
2879	168.5925432
2880	168.5925214
2881	168.5925269
2882	168.5918681
2883	168.5918463
2884	168.5918354
2885	168.5918354
2886	168.5912583
2887	168.5906323
2888	168.5891296
2889	168.5891405
2890	168.5889772
2891	168.5886342
2892	168.5872078
2893	168.5804893
2894	168.5805002
2895	168.5642854
2896	168.56428
2897	168.56428
2898	168.56428
2899	168.5637191
2900	168.5634414
2901	168.563436
2902	168.5634251
2903	168.5634305
2904	168.5634251
2905	168.5632563
2906	168.5630494
2907	168.556025
2908	168.556025
2909	168.5560086
2910	168.5461032
2911	168.5418228
2912	168.541801
2913	168.5393776
2914	168.539383
2915	168.5393286
2916	168.5097764
2917	168.5086217
2918	168.5005165
2919	168.5005165
2920	168.5001624
2921	168.4979454
2922	168.494519
2923	168.4945027
2924	168.4944972
2925	168.4945027
2926	168.4943501
2927	168.4943229
2928	168.4943229
2929	168.4909509
2930	168.4672691
2931	168.4672473
2932	168.4671982
2933	168.4672037
2934	168.4460686
2935	168.4453766
2936	168.4453875
2937	168.445382
2938	168.4403144
2939	168.4397095
2940	168.4379931
2941	168.4374863
2942	168.4374645
2943	168.4363855
2944	168.4363692
2945	168.424097
2946	168.3720012
2947	168.3715924
2948	168.3642329
2949	168.364222
2950	168.3547141
2951	168.3547087
2952	168.2291101
2953	168.2287882
2954	168.2287664
2955	168.2287501
2956	168.2287391
2957	168.2287228
2958	168.2287173
2959	168.2270587
2960	168.2269223
2961	168.2269114
2962	168.226895
2963	168.2267804
2964	168.2248981
2965	168.2198511
2966	168.2197147
2967	168.2195947
2968	168.1762881
2969	168.1762881
2970	168.1762881
2971	168.1762936
2972	168.1762608
2973	168.1716654
2974	168.1715071
2975	168.1715017
2976	168.1714962
2977	168.171196
2978	168.1710377
2979	168.1710323
2980	168.1710323
2981	168.1709941
2982	168.1709886
2983	168.164248
2984	168.1642262
2985	168.164188
2986	168.1639697
2987	168.1591992
2988	168.1487027
2989	168.1486918
2990	168.1486918
2991	168.148599
2992	168.1485772
2993	168.139483
2994	168.132823
2995	168.132823
2996	168.1327302
2997	168.1327302
2998	168.130825
2999	168.1305138
3000	168.1246778
3001	168.0875883
3002	168.087572
3003	168.0856171
3004	168.0727131
3005	168.0726804
3006	168.0722708
3007	168.0722762
3008	168.0722708
3009	168.0719868
3010	168.0673885
3011	168.067394
3012	168.0673885
3013	168.061179
3014	168.0611899
3015	168.0611845
3016	168.0611899
3017	168.0611353
3018	168.0611135
3019	168.0611189
3020	168.061108
3021	168.0611025
3022	168.0593713
3023	168.0354865
3024	168.0354592
3025	168.0352844
3026	168.0336512
3027	168.0336075
3028	168.0193612
3029	168.0190771
3030	168.018722
3031	167.9977272
3032	167.9977217
3033	167.974484
3034	167.9607955
3035	167.9607846
3036	167.9607846
3037	167.9551231
3038	167.9551231
3039	167.9551067
3040	167.9551067
3041	167.9546039
3042	167.9165695
3043	167.9163071
3044	167.9128361
3045	167.9128361
3046	167.9128361
3047	167.9125955
3048	167.9125955
3049	167.912601
3050	167.912519
3051	167.9124917
3052	167.9124644
3053	167.912437
3054	167.8827362
3055	167.8764488
3056	167.8764051
3057	167.8554471
3058	167.8548073
3059	167.8537246
3060	167.8536208
3061	167.853413
3062	167.853145
3063	167.8527841
3064	167.8527841
3065	167.8527404
3066	167.8063472
3067	167.7963702
3068	167.7803805
3069	167.7803805
3070	167.7796365
3071	167.7703198
3072	167.7703198
3073	167.7703144
3074	167.7691491
3075	167.7685254
3076	167.7685309
3077	167.7409933
3078	167.7409933
3079	167.7405392
3080	167.7329659
3081	167.7329495
3082	167.7329276
3083	167.7113443
3084	167.7113443
3085	167.7111089
3086	167.7110871
3087	167.711098
3088	167.7108955
3089	167.6775736
3090	167.6775627
3091	167.6775517
3092	167.6669101
3093	167.6660123
3094	167.6658864
3095	167.6454168
3096	167.6404783
3097	167.6392355
3098	167.639219
3099	167.6391533
3100	167.6391478
3101	167.6390383
3102	167.6390329
3103	167.6288159
3104	167.6287447
3105	167.6083691
3106	167.6083582
3107	167.5527055
3108	167.5526946
3109	167.4938561
3110	167.4861895
3111	167.485784
3112	167.4857675
3113	167.485773
3114	167.4857401
3115	167.4820026
3116	167.4819971
3117	167.4819259
3118	167.4475992
3119	167.4458835
3120	167.4458835
3121	167.445878
3122	167.4042794
3123	167.4042684
3124	167.4042684
3125	167.3778225
3126	167.3746748
3127	167.3745652
3128	167.3248415
3129	167.254152
3130	167.2541465
3131	167.2541191
3132	167.2540312
3133	167.2540258
3134	167.2502007
3135	167.1961142
3136	167.1929686
3137	167.1929522
3138	167.1927271
3139	167.1927271
3140	167.1923812
3141	167.1923318
3142	167.1921506
3143	167.1921506
3144	167.1920518
3145	167.1791064
3146	167.179046
3147	167.1465241
3148	167.1465132
3149	167.1465132
3150	167.1464528
3151	167.1464637
3152	167.1433282
3153	167.1287918
3154	167.1262271
3155	167.1260293
3156	167.1258591
3157	167.1258152
3158	167.1201144
3159	167.119005
3160	167.1188017
3161	167.1187963
3162	167.1185161
3163	167.1093933
3164	167.1093823
3165	167.0803189
3166	167.0803244
3167	167.073809
3168	167.073754
3169	167.0736112
3170	167.0699523
3171	167.0672054
3172	167.0667329
3173	167.0667329
3174	167.066689
3175	167.039305
3176	167.0392556
3177	167.0385522
3178	167.0385357
3179	167.0384039
3180	167.038294
3181	167.0124276
3182	167.0124112
3183	167.0123782
3184	167.0123727
3185	166.9950438
3186	166.9950493
3187	166.9910425
3188	166.9908226
3189	166.9907292
3190	166.9217073
3191	166.9214818
3192	166.9214928
3193	166.916137
3194	166.9159115
3195	166.9067556
3196	166.9057823
3197	166.8892178
3198	166.8723106
3199	166.864148
3200	166.864137
3201	166.8566945
3202	166.8566945
3203	166.8567
3204	166.7720921
3205	166.7720371
3206	166.7716133
3207	166.7709694
3208	166.737256
3209	166.737256
3210	166.732731
3211	166.7326374
3212	166.7326429
3213	166.7326319
3214	166.7326264
3215	166.7322465
3216	166.732241
3217	166.7312061
3218	166.7311511
3219	166.7298904
3220	166.7289546
3221	166.70233
3222	166.7023245
3223	166.6754423
3224	166.6744786
3225	166.6333318
3226	166.6284735
3227	166.6262041
3228	166.6261985
3229	166.6107962
3230	166.608554
3231	166.6071658
3232	166.6071382
3233	166.5819543
3234	166.5788302
3235	166.5775353
3236	166.5775353
3237	166.5772267
3238	166.5772322
3239	166.5772322
3240	166.5759594
3241	166.5759594
3242	166.5759484
3243	166.5755572
3244	166.5755517
3245	166.5748574
3246	166.5729178
3247	166.5723888
3248	166.5723888
3249	166.5698982
3250	166.5698706
3251	166.5566564
3252	166.5566509
3253	166.5562816
3254	166.5550693
3255	166.5550693
3256	166.5548378
